Circuit,Initial time,Schedule time,Transfer time,Simulation time,Power consumption,Energy consumption,Tableau partitions,Tableau memory,Tableau step speed,Circuit memory,Average of parallel gates,Clifford gates
q377000,0.05,3612.57,0.00,166.16,49.97,8.30,2.00,22594.66,271962.03,3.47,266041.00,266041.00
q378000,0.05,3691.79,0.00,165.40,50.68,8.38,2.00,22711.79,274632.89,3.48,266762.00,266762.00
q379000,0.05,3680.63,0.00,167.74,50.11,8.41,2.00,22832.12,272231.41,3.49,267474.00,267474.00
q380000,0.06,3683.91,0.00,166.98,54.58,9.11,2.00,22952.76,274914.66,3.50,268194.00,268194.00
q381000,0.05,3675.76,0.00,168.08,54.11,9.09,2.00,23075.66,274574.60,3.50,268926.00,268926.00
q382000,0.05,3694.28,0.00,176.30,48.07,8.47,3.00,15464.63,263156.82,3.51,269601.00,269601.00
q383000,0.08,3731.48,0.00,177.27,52.97,9.39,3.00,15542.77,263035.71,3.52,270308.00,270308.00
q384000,0.05,4060.06,0.00,178.80,53.72,9.61,3.00,15624.04,262149.85,3.53,271027.00,271027.00
q385000,0.05,3788.27,0.00,179.82,48.70,8.76,3.00,15706.83,262044.99,3.54,271757.00,271757.00
q386000,0.06,3811.45,0.00,180.43,49.91,9.00,3.00,15788.53,262512.92,3.55,272460.00,272460.00
q387000,0.08,3999.68,0.00,179.34,56.25,10.09,3.00,15870.44,265485.25,3.56,273198.00,273198.00
q388000,0.06,3862.65,0.00,182.33,47.45,8.65,3.00,15952.57,262483.60,3.57,273916.00,273916.00
q389000,0.05,4073.57,0.00,183.63,56.67,10.41,3.00,16036.22,261986.22,3.58,274592.00,274592.00
q390000,0.08,3942.77,0.00,184.49,57.41,10.59,3.00,16118.77,262110.86,3.59,275292.00,275292.00
q391000,0.06,3921.52,0.00,184.97,50.51,9.34,3.00,16201.53,262771.68,3.60,276002.00,276002.00
q392000,0.06,4005.73,0.00,185.32,55.02,10.20,3.00,16284.51,263621.36,3.61,276710.00,276710.00
q393000,0.09,3958.01,0.00,187.26,52.53,9.84,3.00,16369.02,262233.81,3.62,277404.00,277404.00
q394000,0.05,3948.19,0.00,188.09,54.63,10.28,3.00,16452.42,262406.80,3.62,278128.00,278128.00
q395000,0.06,4099.03,0.00,189.05,53.73,10.16,3.00,16533.03,262365.86,3.63,278833.00,278833.00
q396000,0.05,3987.91,0.00,188.26,56.38,10.62,3.00,16616.84,264793.13,3.64,279532.00,279532.00
q397000,0.05,4199.43,0.00,190.63,51.24,9.77,3.00,16702.22,262842.25,3.65,280241.00,280241.00
q398000,0.05,4251.95,0.00,194.07,52.75,10.24,3.00,16786.46,259489.60,3.66,280941.00,280941.00
q399000,0.08,4111.87,0.00,192.62,53.02,10.21,3.00,16870.92,262758.93,3.67,281629.00,281629.00
q400000,0.05,4149.38,0.00,193.33,54.45,10.53,3.00,16952.54,263064.61,3.68,282352.00,282352.00
