Circuit,Initial time,Schedule time,Transfer time,Simulation time,Power consumption,Energy consumption,Tableau partitions,Tableau memory,Tableau step speed,Circuit memory,Average of parallel gates,Clifford gates
q129000,0.03,343.74,0.00,12.62,54.03,0.68,1.00,3.88,307.15,1.19,0.00,91872.00
q130000,0.03,353.06,0.00,10.90,54.49,0.59,1.00,3.94,361.15,1.20,0.00,92552.00
q131000,0.03,354.41,0.00,10.43,53.74,0.56,1.00,4.00,383.30,1.21,0.00,93264.00
q132000,0.03,360.20,0.00,10.69,53.84,0.58,1.00,4.06,379.69,1.22,0.00,93968.00
q133000,0.05,365.75,0.00,10.82,53.79,0.58,1.00,4.12,380.79,1.23,0.00,94681.00
q134000,0.03,375.39,0.00,10.88,54.12,0.59,1.00,4.18,384.47,1.24,0.00,95383.00
q135000,0.02,382.72,0.00,11.11,53.82,0.60,1.00,4.25,382.17,1.25,0.00,96122.00
q136000,0.03,389.07,0.00,11.29,53.80,0.61,1.00,4.31,381.31,1.26,0.00,96841.00
q137000,0.05,396.37,0.00,11.52,54.05,0.62,1.00,4.37,379.38,1.27,0.00,97570.00
q138000,0.02,400.73,0.00,11.64,54.08,0.63,1.00,4.44,381.10,1.28,0.00,98256.00
q139000,0.02,405.74,0.00,11.68,53.99,0.63,1.00,4.50,385.36,1.28,0.00,98982.00
q140000,0.03,411.62,0.00,11.84,53.81,0.64,1.00,4.57,385.75,1.29,0.00,99705.00
q141000,0.02,418.64,0.00,12.00,54.05,0.65,1.00,4.63,385.99,1.30,0.00,100389.00
q142000,0.03,423.25,0.00,12.39,54.00,0.67,1.00,4.70,379.11,1.31,0.00,101130.00
q143000,0.03,429.40,0.00,12.53,54.13,0.68,1.00,4.76,380.07,1.32,0.00,101859.00
q144000,0.03,434.50,0.00,12.70,54.12,0.69,1.00,4.83,380.14,1.33,0.00,102554.00
q145000,0.03,439.56,0.00,12.85,54.24,0.70,1.00,4.90,381.22,1.34,0.00,103296.00
q146000,0.06,447.82,0.00,13.09,54.05,0.71,1.00,4.97,379.51,1.35,0.00,104011.00
q147000,0.02,456.17,0.00,13.26,53.86,0.71,1.00,5.03,379.40,1.36,0.00,104725.00
q148000,0.03,461.50,0.00,13.49,54.21,0.73,1.00,5.10,378.29,1.37,0.00,105449.00
q149000,0.02,464.25,0.00,13.66,54.06,0.74,1.00,5.17,378.58,1.38,0.00,106152.00
q150000,0.03,470.03,0.00,13.40,54.15,0.73,1.00,5.24,391.00,1.39,0.00,106883.00
q151000,0.03,478.46,0.00,13.61,54.58,0.74,1.00,5.31,390.27,1.40,0.00,107569.00
q152000,0.03,484.47,0.00,14.14,54.53,0.77,1.00,5.38,380.53,1.41,0.00,108285.00
q153000,0.02,490.88,0.00,14.31,54.46,0.78,1.00,5.45,380.98,1.42,0.00,109002.00
q154000,0.03,498.16,0.00,14.56,54.35,0.79,1.00,5.53,379.48,1.43,0.00,109722.00
q155000,0.03,505.32,0.00,14.59,54.46,0.79,1.00,5.59,383.56,1.43,0.00,110423.00
q156000,0.02,515.59,0.00,14.89,54.80,0.82,1.00,5.67,380.67,1.44,0.00,111116.00
q157000,0.05,526.57,0.00,15.06,54.24,0.82,1.00,5.74,381.41,1.45,0.00,111823.00
q158000,0.06,535.89,0.00,15.36,54.11,0.83,1.00,5.81,378.49,1.46,0.00,112539.00
q159000,0.02,542.80,0.00,15.49,53.63,0.83,1.00,5.89,380.16,1.47,0.00,113241.00
q160000,0.02,550.29,0.00,15.62,54.10,0.84,1.00,5.96,381.68,1.48,0.00,113964.00
q161000,0.02,555.67,0.00,15.74,54.02,0.85,1.00,6.04,383.62,1.49,0.00,114675.00
q162000,0.02,570.63,0.00,15.90,53.61,0.85,1.00,6.11,384.57,1.50,0.00,115374.00
q163000,0.03,570.60,0.00,16.24,53.41,0.87,1.00,6.19,380.89,1.51,0.00,116072.00
q164000,0.02,590.10,0.00,16.51,53.01,0.88,1.00,6.26,379.49,1.52,0.00,116805.00
q165000,0.02,592.03,0.00,16.66,53.64,0.89,1.00,6.34,380.67,1.53,0.00,117562.00
q166000,0.05,596.62,0.00,16.58,53.67,0.89,1.00,6.42,386.94,1.53,0.00,118258.00
q167000,0.03,602.19,0.00,16.79,52.26,0.88,1.00,6.50,386.85,1.54,0.00,118948.00
q168000,0.03,596.56,0.00,17.00,52.93,0.90,1.00,6.57,386.67,1.55,0.00,119670.00
q169000,0.02,618.16,0.00,17.17,52.41,0.90,1.00,6.65,387.45,1.56,0.00,120380.00
q170000,0.03,636.89,0.00,17.39,52.29,0.91,1.00,6.73,387.14,1.57,0.00,121129.00
q171000,0.03,625.48,0.00,18.67,52.24,0.97,1.00,6.81,364.70,1.58,0.00,121849.00
q172000,0.02,632.62,0.00,20.80,52.88,1.10,1.00,6.89,331.31,1.59,0.00,122552.00
q173000,0.03,649.77,0.00,19.05,52.12,0.99,1.00,6.97,366.13,1.60,0.00,123253.00
q174000,0.03,648.97,0.00,18.08,52.23,0.94,1.00,7.05,389.92,1.61,0.00,123967.00
q175000,0.03,655.25,0.00,18.28,52.34,0.96,1.00,7.13,390.19,1.62,0.00,124636.00
q176000,0.02,671.80,0.00,18.46,52.79,0.97,1.00,7.21,390.78,1.63,0.00,125330.00
q177000,0.05,679.17,0.00,18.63,52.09,0.97,1.00,7.30,391.68,1.64,0.00,126039.00
q178000,0.05,687.53,0.00,18.82,51.76,0.97,1.00,7.38,392.11,1.65,0.00,126767.00
q179000,0.05,693.97,0.00,19.06,51.71,0.99,1.00,7.46,391.34,1.66,0.00,127509.00
q180000,0.06,728.43,0.00,19.33,52.02,1.01,1.00,7.55,390.40,1.67,0.00,128236.00
q181000,0.05,713.74,0.00,19.56,51.99,1.02,1.00,7.63,390.17,1.67,0.00,128969.00
q182000,0.06,731.61,0.00,19.67,51.82,1.02,1.00,7.71,392.20,1.68,0.00,129682.00
q183000,0.06,740.75,0.00,19.89,51.25,1.02,1.00,7.80,392.11,1.69,0.00,130376.00
q184000,0.06,751.18,0.00,20.19,51.13,1.03,1.00,7.88,390.41,1.70,0.00,131060.00
q185000,0.05,758.65,0.00,20.41,51.19,1.04,1.00,7.97,390.53,1.71,0.00,131784.00
q186000,0.03,756.69,0.00,20.70,51.75,1.07,1.00,8.06,389.36,1.72,0.00,132508.00
q187000,0.06,765.32,0.00,20.78,51.10,1.06,1.00,8.14,391.84,1.73,0.00,133206.00
q188000,0.05,775.82,0.00,21.00,50.66,1.06,1.00,8.23,391.96,1.74,0.00,133927.00
q189000,0.05,775.49,0.00,21.24,50.88,1.08,1.00,8.32,391.86,1.75,0.00,134628.00
q190000,0.03,783.46,0.00,21.63,50.49,1.09,1.00,8.41,388.57,1.76,0.00,135331.00
q191000,0.03,791.93,0.00,21.85,50.14,1.10,1.00,8.50,388.95,1.77,0.00,136043.00
q192000,0.03,805.65,0.00,21.39,51.18,1.10,1.00,8.58,401.32,1.78,0.00,136764.00
q193000,0.03,809.62,0.00,21.62,50.60,1.09,1.00,8.68,401.33,1.78,0.00,137459.00
q194000,0.02,818.46,0.00,21.81,51.57,1.12,1.00,8.77,401.91,1.79,0.00,138165.00
q195000,0.03,838.30,0.00,22.79,50.16,1.14,1.00,8.85,388.43,1.80,0.00,138869.00
q196000,0.03,856.53,0.00,22.81,50.55,1.15,1.00,8.95,392.33,1.81,0.00,139552.00
q197000,0.02,847.49,0.00,23.07,50.13,1.16,1.00,9.04,391.92,1.82,0.00,140269.00
q198000,0.03,868.39,0.00,23.17,50.61,1.17,1.00,9.13,394.06,1.83,0.00,140970.00
q199000,0.06,887.92,0.00,23.47,49.73,1.17,1.00,9.22,393.05,1.84,0.00,141674.00
q200000,0.03,896.43,0.00,23.82,50.14,1.19,1.00,9.31,391.03,1.85,0.00,142381.00
q201000,0.03,908.11,0.00,24.05,49.47,1.19,1.00,9.41,391.15,1.86,0.00,143084.00
q202000,0.06,897.81,0.00,24.29,49.68,1.21,1.00,9.51,391.27,1.87,0.00,143778.00
q203000,0.02,936.28,0.00,24.40,49.79,1.21,1.00,9.60,393.23,1.88,0.00,144474.00
q204000,0.02,968.88,0.00,24.57,50.18,1.23,1.00,9.69,394.51,1.89,0.00,145188.00
q205000,0.03,939.75,0.00,24.86,50.33,1.25,1.00,9.79,393.78,1.90,0.00,145889.00
q206000,0.03,987.69,0.00,25.50,48.80,1.24,1.00,9.88,387.60,1.90,0.00,146585.00
q207000,0.03,972.96,0.00,25.77,48.87,1.26,1.00,9.98,387.37,1.91,0.00,147291.00
q208000,0.05,980.04,0.00,25.78,49.11,1.27,1.00,10.07,390.71,1.92,0.00,148042.00
q209000,0.03,986.69,0.00,26.06,49.24,1.28,1.00,10.17,390.41,1.93,0.00,148755.00
q210000,0.03,998.95,0.00,26.29,50.44,1.33,1.00,10.27,390.70,1.94,0.00,149456.00
q211000,0.03,1016.03,0.00,26.72,50.40,1.35,1.00,10.37,387.98,1.95,0.00,150173.00
q212000,0.03,1018.07,0.00,26.97,48.56,1.31,1.00,10.47,388.15,1.96,0.00,150878.00
q213000,0.03,1042.31,0.00,27.36,48.82,1.34,1.00,10.57,386.26,1.97,0.00,151565.00
q214000,0.03,1035.76,0.00,29.21,49.92,1.46,1.00,10.66,365.07,1.98,0.00,152296.00
q215000,0.03,1060.65,0.00,35.64,46.91,1.67,1.00,10.77,302.13,1.99,0.00,153006.00
q216000,0.03,1061.99,0.00,27.99,46.51,1.30,1.00,10.86,388.14,2.00,0.00,153725.00
q217000,0.02,1062.44,0.00,28.17,46.35,1.31,1.00,10.97,389.27,2.01,0.00,154435.00
q218000,0.03,1063.62,0.00,28.45,46.42,1.32,1.00,11.07,389.14,2.02,0.00,155149.00
q219000,0.03,1096.38,0.00,28.54,44.02,1.26,1.00,11.17,391.34,2.02,0.00,155856.00
q220000,0.05,1083.84,0.00,28.65,46.54,1.33,1.00,11.27,393.39,2.03,0.00,156577.00
q221000,0.02,1110.22,0.00,28.91,44.06,1.27,1.00,11.38,393.57,2.04,0.00,157292.00
q222000,0.03,1126.42,0.00,29.40,47.44,1.40,1.00,11.48,390.30,2.05,0.00,158034.00
q223000,0.06,1116.15,0.00,29.70,45.49,1.35,1.00,11.58,389.99,2.06,0.00,158746.00
q224000,0.05,1138.94,0.00,29.66,43.83,1.30,1.00,11.68,393.90,2.07,0.00,159483.00
q225000,0.02,1121.58,0.00,30.08,44.43,1.34,1.00,11.79,391.92,2.08,0.00,160161.00
q226000,0.02,1136.38,0.00,30.22,44.15,1.33,1.00,11.90,393.74,2.09,0.00,160861.00
q227000,0.05,1182.75,0.00,30.62,44.30,1.36,1.00,12.00,391.88,2.10,0.00,161572.00
q228000,0.03,1201.84,0.00,30.85,44.22,1.36,1.00,12.11,392.42,2.11,0.00,162278.00
q229000,0.05,1222.17,0.00,31.13,44.59,1.39,1.00,12.22,392.38,2.12,0.00,163002.00
q230000,0.06,1181.03,0.00,31.35,45.97,1.44,1.00,12.32,392.88,2.13,0.00,163710.00
q231000,0.03,1186.75,0.00,31.65,45.03,1.43,1.00,12.43,392.63,2.14,0.00,164429.00
q232000,0.06,1199.32,0.00,32.03,44.84,1.44,1.00,12.53,391.32,2.15,0.00,165128.00
q233000,0.06,1205.66,0.00,32.31,43.69,1.41,1.00,12.64,391.34,2.15,0.00,165857.00
q234000,0.03,1220.79,0.00,32.53,43.58,1.42,1.00,12.75,392.06,2.16,0.00,166548.00
q235000,0.05,1243.80,0.00,31.76,43.73,1.39,1.00,12.86,404.89,2.17,0.00,167275.00
q236000,0.02,1257.16,0.00,31.93,43.73,1.40,1.00,12.97,406.25,2.18,0.00,168031.00
q237000,0.03,1295.43,0.00,32.17,45.29,1.46,1.00,13.08,406.70,2.19,0.00,168765.00
q238000,0.05,1309.17,0.00,33.52,44.09,1.48,1.00,13.19,393.50,2.20,0.00,169477.00
q239000,0.03,1331.22,0.00,33.83,44.55,1.51,1.00,13.30,393.29,2.21,0.00,170182.00
q240000,0.07,1313.73,0.00,33.83,45.50,1.54,1.00,13.41,396.38,2.22,0.00,170884.00
q241000,0.02,1316.57,0.00,34.10,42.90,1.46,1.00,13.53,396.64,2.23,0.00,171589.00
q242000,0.03,1328.70,0.00,34.39,44.29,1.52,1.00,13.64,396.62,2.24,0.00,172284.00
q243000,0.02,1340.27,0.00,34.87,45.01,1.57,1.00,13.75,394.34,2.25,0.00,172998.00
q244000,0.06,1348.86,0.00,35.16,44.50,1.56,1.00,13.87,394.31,2.26,0.00,173746.00
q245000,0.02,1370.61,0.00,35.39,43.45,1.54,1.00,13.98,395.10,2.27,0.00,174486.00
q246000,0.06,1366.48,0.00,35.72,43.97,1.57,1.00,14.09,394.50,2.27,0.00,175181.00
q247000,0.03,1360.77,0.00,36.02,43.95,1.58,1.00,14.21,394.48,2.28,0.00,175862.00
q248000,0.06,1378.49,0.00,36.53,45.85,1.68,1.00,14.32,392.01,2.29,0.00,176543.00
q249000,0.02,1408.81,0.00,36.71,43.47,1.60,1.00,14.44,393.30,2.30,0.00,177221.00
q250000,0.06,1433.64,0.00,37.04,44.27,1.64,1.00,14.56,392.99,2.31,0.00,177943.00
q251000,0.06,1438.45,0.00,37.13,44.04,1.63,1.00,14.67,395.06,2.32,0.00,178647.00
q252000,0.05,1479.84,0.00,37.33,43.67,1.63,1.00,14.79,396.20,2.33,0.00,179350.00
q253000,0.02,1491.96,0.00,37.50,45.12,1.69,1.00,14.91,397.63,2.34,0.00,180066.00
q254000,0.06,1493.25,0.00,38.19,45.31,1.73,1.00,15.02,393.39,2.35,0.00,180791.00
q255000,0.02,1515.96,0.00,38.37,45.07,1.73,1.00,15.14,394.72,2.36,0.00,181503.00
q256000,0.05,1502.47,0.00,50.47,45.93,2.32,1.00,15.26,302.34,2.37,0.00,182204.00
q257000,0.03,1512.82,0.00,41.61,43.84,1.82,1.00,15.38,369.63,2.38,0.00,182896.00
q258000,0.03,1532.83,0.00,51.58,45.54,2.35,1.00,15.50,300.55,2.38,0.00,183591.00
q259000,0.05,1539.34,0.00,39.52,44.98,1.78,1.00,15.62,395.18,2.39,0.00,184315.00
q260000,0.02,1557.95,0.00,40.02,43.47,1.74,1.00,15.74,393.41,2.40,0.00,185020.00
q261000,0.05,1555.27,0.00,40.19,46.15,1.85,1.00,15.87,394.78,2.41,0.00,185731.00
q262000,0.05,1549.97,0.00,40.16,45.48,1.83,1.00,15.98,398.00,2.42,0.00,186451.00
q263000,0.02,1601.59,0.00,40.59,45.13,1.83,1.00,16.11,396.85,2.43,0.00,187167.00
q264000,0.05,1617.10,0.00,41.30,43.87,1.81,1.00,16.23,392.88,2.44,0.00,187864.00
q265000,0.05,1656.90,0.00,41.55,44.62,1.85,1.00,16.35,393.58,2.45,0.00,188581.00
q266000,0.03,1638.18,0.00,41.78,45.94,1.92,1.00,16.48,394.46,2.46,0.00,189245.00
q267000,0.05,1677.53,0.00,41.82,43.32,1.81,1.00,16.60,396.96,2.47,0.00,189958.00
q268000,0.05,1672.15,0.00,42.06,45.05,1.90,1.00,16.73,397.66,2.48,0.00,190663.00
q269000,0.03,1646.44,0.00,42.28,45.28,1.91,1.00,16.86,398.67,2.49,0.00,191345.00
q270000,0.05,1690.24,0.00,42.92,42.68,1.83,1.00,16.98,395.54,2.50,0.00,192062.00
q271000,0.03,1719.92,0.00,43.55,42.99,1.87,1.00,17.10,392.76,2.50,0.00,192784.00
q272000,0.05,1739.45,0.00,43.40,45.69,1.98,1.00,17.23,396.90,2.51,0.00,193528.00
q273000,0.02,1733.43,0.00,43.88,44.81,1.97,1.00,17.36,395.49,2.52,0.00,194244.00
q274000,0.05,1727.31,0.00,44.16,45.48,2.01,1.00,17.49,395.98,2.53,0.00,194941.00
q275000,0.03,1751.55,0.00,44.66,43.29,1.93,1.00,17.61,394.27,2.54,0.00,195639.00
q276000,0.06,1775.18,0.00,45.04,43.08,1.94,1.00,17.74,393.87,2.55,0.00,196328.00
q277000,0.03,1776.25,0.00,45.33,43.09,1.95,1.00,17.87,394.29,2.56,0.00,197023.00
q278000,0.02,1872.86,0.00,44.19,46.63,2.06,1.00,18.00,407.22,2.57,0.00,197730.00
q279000,0.05,1809.39,0.00,44.63,44.79,2.00,1.00,18.13,406.17,2.58,0.00,198509.00
q280000,0.02,1805.41,0.00,46.45,44.23,2.05,1.00,18.25,392.97,2.59,0.00,199229.00
q281000,0.05,1842.19,0.00,46.73,45.86,2.14,1.00,18.39,393.48,2.60,0.00,199928.00
q282000,0.03,1850.85,0.00,47.11,43.99,2.07,1.00,18.52,393.19,2.61,0.00,200629.00
q283000,0.03,1906.49,0.00,47.11,42.95,2.02,1.00,18.65,395.85,2.62,0.00,201353.00
q284000,0.03,1875.91,0.00,47.39,43.23,2.05,1.00,18.78,396.35,2.62,0.00,202096.00
q285000,0.05,1880.34,0.00,47.61,45.59,2.17,1.00,18.92,397.34,2.63,0.00,202820.00
q286000,0.05,1885.44,0.00,48.20,43.27,2.09,1.00,19.05,395.15,2.64,0.00,203539.00
q287000,0.02,1911.33,0.00,48.57,43.25,2.10,1.00,19.18,394.94,2.65,0.00,204265.00
q288000,0.06,1892.56,0.00,48.51,43.64,2.12,1.00,19.31,398.14,2.66,0.00,204936.00
q289000,0.06,1957.55,0.00,48.93,47.26,2.31,1.00,19.45,397.53,2.67,0.00,205645.00
q290000,0.02,1966.40,0.00,49.32,45.81,2.26,1.00,19.59,397.15,2.68,0.00,206354.00
q291000,0.02,2007.29,0.00,49.92,44.94,2.24,1.00,19.72,394.99,2.69,0.00,207074.00
q292000,0.03,2016.27,0.00,50.18,43.65,2.19,1.00,19.86,395.70,2.70,0.00,207777.00
q293000,0.02,2031.94,0.00,50.53,46.06,2.33,1.00,20.00,395.70,2.71,0.00,208493.00
q294000,0.06,2053.23,0.00,50.43,47.32,2.39,1.00,20.13,399.14,2.72,0.00,209218.00
q295000,0.03,2066.43,0.00,50.91,43.76,2.23,1.00,20.27,398.14,2.73,0.00,209914.00
q296000,0.02,2085.40,0.00,51.63,45.08,2.33,1.00,20.40,395.13,2.74,0.00,210638.00
q297000,0.03,2031.55,0.00,51.98,46.98,2.44,1.00,20.54,395.15,2.75,0.00,211378.00
q298000,0.03,2051.48,0.00,52.24,43.80,2.29,1.00,20.68,395.91,2.75,0.00,212105.00
q299000,0.02,2065.91,0.00,69.40,47.76,3.31,1.00,20.82,299.97,2.77,0.00,212876.00
q300000,0.02,2081.95,0.00,56.38,49.76,2.81,1.00,20.96,371.74,2.77,0.00,213587.00
