Circuit,Initial time,Schedule time,Transfer time,Simulation time,Power consumption,Energy consumption,Tableau partitions,Tableau memory,Tableau step speed,Circuit memory,Average of parallel gates,Clifford gates
q154000,0.02,429.59,0.00,15.78,53.65,0.85,1.00,5.53,350.21,1.45,0.00,113574.00
q155000,0.02,435.65,0.00,15.78,53.88,0.85,1.00,5.59,354.50,1.46,0.00,114317.00
q156000,0.02,442.08,0.00,16.09,54.00,0.87,1.00,5.67,352.36,1.47,0.00,115027.00
q157000,0.05,451.27,0.00,16.31,53.96,0.88,1.00,5.74,352.14,1.48,0.00,115758.00
q158000,0.05,458.87,0.00,16.54,53.94,0.89,1.00,5.81,351.48,1.49,0.00,116525.00
q159000,0.03,459.35,0.00,16.82,53.86,0.91,1.00,5.89,350.20,1.50,0.00,117253.00
q160000,0.02,464.92,0.00,16.90,53.90,0.91,1.00,5.96,352.77,1.51,0.00,118012.00
q161000,0.02,473.42,0.00,17.08,54.67,0.93,1.00,6.04,353.52,1.52,0.00,118731.00
q162000,0.02,484.76,0.00,17.25,55.05,0.95,1.00,6.11,354.49,1.53,0.00,119469.00
q163000,0.03,489.86,0.00,17.52,54.18,0.95,1.00,6.19,353.16,1.54,0.00,120229.00
q164000,0.02,491.48,0.00,17.66,54.24,0.96,1.00,6.26,354.69,1.55,0.00,120966.00
q165000,0.02,503.07,0.00,17.93,54.21,0.97,1.00,6.34,353.83,1.56,0.00,121685.00
q166000,0.05,509.06,0.00,18.26,54.20,0.99,1.00,6.42,351.53,1.57,0.00,122417.00
q167000,0.02,515.23,0.00,18.49,55.35,1.02,1.00,6.50,351.33,1.58,0.00,123172.00
q168000,0.02,520.37,0.00,18.69,53.84,1.01,1.00,6.57,351.63,1.59,0.00,123937.00
q169000,0.02,528.02,0.00,18.87,54.12,1.02,1.00,6.65,352.44,1.60,0.00,124680.00
q170000,0.02,535.26,0.00,19.08,53.37,1.02,1.00,6.73,352.80,1.60,0.00,125412.00
q171000,0.02,543.21,0.00,20.58,53.73,1.11,1.00,6.81,330.92,1.61,0.00,126143.00
q172000,0.02,551.11,0.00,20.97,53.52,1.12,1.00,6.89,328.54,1.62,0.00,126864.00
q173000,0.03,551.87,0.00,20.95,53.03,1.11,1.00,6.97,332.78,1.63,0.00,127577.00
q174000,0.02,558.85,0.00,19.85,54.57,1.08,1.00,7.05,355.27,1.64,0.00,128313.00
q175000,0.02,565.69,0.00,20.17,53.69,1.08,1.00,7.13,353.66,1.65,0.00,129033.00
q176000,0.02,572.49,0.00,20.22,52.81,1.07,1.00,7.21,356.62,1.66,0.00,129792.00
q177000,0.02,578.50,0.00,20.56,53.60,1.10,1.00,7.30,354.93,1.67,0.00,130568.00
q178000,0.02,583.51,0.00,20.83,52.34,1.09,1.00,7.38,354.36,1.68,0.00,131316.00
q179000,0.02,592.65,0.00,21.06,53.38,1.12,1.00,7.46,354.23,1.69,0.00,132065.00
q180000,0.02,598.04,0.00,21.13,53.50,1.13,1.00,7.55,357.07,1.70,0.00,132828.00
q181000,0.02,605.80,0.00,21.65,51.91,1.12,1.00,7.63,352.50,1.71,0.00,133556.00
q182000,0.02,611.34,0.00,21.62,52.10,1.13,1.00,7.71,356.82,1.72,0.00,134308.00
q183000,0.02,619.12,0.00,21.89,52.22,1.14,1.00,7.80,356.36,1.73,0.00,135035.00
q184000,0.02,627.36,0.00,22.31,51.73,1.15,1.00,7.88,353.34,1.74,0.00,135769.00
q185000,0.02,645.04,0.00,22.53,51.80,1.17,1.00,7.97,353.83,1.75,0.00,136512.00
q186000,0.02,641.19,0.00,22.71,51.33,1.17,1.00,8.06,354.92,1.76,0.00,137231.00
q187000,0.04,649.18,0.00,22.95,51.50,1.18,1.00,8.14,354.84,1.77,0.00,137936.00
q188000,0.02,655.80,0.00,23.04,51.39,1.18,1.00,8.23,357.23,1.77,0.00,138687.00
q189000,0.03,663.11,0.00,23.28,51.32,1.19,1.00,8.32,357.49,1.78,0.00,139433.00
q190000,0.02,674.07,0.00,23.56,51.57,1.22,1.00,8.41,356.86,1.79,0.00,140153.00
q191000,0.02,690.33,0.00,23.90,51.16,1.22,1.00,8.50,355.61,1.80,0.00,140867.00
q192000,0.02,696.57,0.00,26.13,50.76,1.33,1.00,8.58,328.50,1.81,0.00,141594.00
q193000,0.02,693.44,0.00,26.17,51.22,1.34,1.00,8.68,331.50,1.82,0.00,142318.00
q194000,0.05,695.82,0.00,26.46,52.49,1.39,1.00,8.77,331.29,1.83,0.00,143031.00
q195000,0.02,713.18,0.00,24.88,50.33,1.25,1.00,8.85,355.84,1.84,0.00,143764.00
q196000,0.05,721.94,0.00,25.07,51.73,1.30,1.00,8.95,356.95,1.85,0.00,144495.00
q197000,0.02,729.71,0.00,25.48,50.99,1.30,1.00,9.04,354.86,1.86,0.00,145227.00
q198000,0.02,739.66,0.00,25.73,51.20,1.32,1.00,9.13,354.80,1.87,0.00,145945.00
q199000,0.02,749.07,0.00,25.91,50.10,1.30,1.00,9.22,356.01,1.88,0.00,146682.00
q200000,0.02,754.59,0.00,26.26,51.39,1.35,1.00,9.31,354.59,1.89,0.00,147434.00
q201000,0.02,763.58,0.00,26.52,49.89,1.32,1.00,9.41,354.84,1.90,0.00,148162.00
q202000,0.02,772.71,0.00,26.77,50.17,1.34,1.00,9.51,355.00,1.91,0.00,148879.00
q203000,0.02,781.52,0.00,26.89,49.84,1.34,1.00,9.60,356.87,1.92,0.00,149608.00
q204000,0.05,790.94,0.00,27.11,49.79,1.35,1.00,9.69,357.49,1.93,0.00,150355.00
q205000,0.02,801.95,0.00,27.30,49.68,1.36,1.00,9.79,358.66,1.94,0.00,151105.00
q206000,0.02,808.74,0.00,27.86,49.38,1.38,1.00,9.88,354.75,1.94,0.00,151834.00
q207000,0.02,819.63,0.00,27.95,49.50,1.38,1.00,9.98,357.06,1.95,0.00,152554.00
q208000,0.02,820.90,0.00,28.32,49.16,1.39,1.00,10.07,355.68,1.96,0.00,153309.00
q209000,0.02,818.66,0.00,28.55,50.43,1.44,1.00,10.17,356.33,1.97,0.00,154064.00
q210000,0.02,831.89,0.00,28.82,48.81,1.41,1.00,10.27,356.42,1.98,0.00,154792.00
q211000,0.02,839.17,0.00,29.14,49.40,1.44,1.00,10.37,355.73,1.99,0.00,155558.00
q212000,0.02,848.26,0.00,29.28,50.34,1.47,1.00,10.47,357.44,2.00,0.00,156290.00
q213000,0.05,856.43,0.00,29.46,48.85,1.44,1.00,10.57,358.78,2.01,0.00,157053.00
q214000,0.05,863.94,0.00,32.07,49.77,1.60,1.00,10.66,332.51,2.02,0.00,157802.00
q215000,0.02,871.92,0.00,36.65,48.65,1.78,1.00,10.77,293.75,2.03,0.00,158532.00
q216000,0.02,890.19,0.00,30.34,48.76,1.48,1.00,10.86,358.07,2.04,0.00,159262.00
q217000,0.02,896.71,0.00,30.67,48.65,1.49,1.00,10.97,357.58,2.05,0.00,160003.00
q218000,0.05,909.06,0.00,30.92,48.40,1.50,1.00,11.07,358.06,2.06,0.00,160696.00
q219000,0.02,917.46,0.00,31.26,48.44,1.51,1.00,11.17,357.30,2.07,0.00,161427.00
q220000,0.02,923.83,0.00,31.47,49.66,1.56,1.00,11.27,358.15,2.08,0.00,162192.00
q221000,0.05,951.68,0.00,31.63,47.70,1.51,1.00,11.38,359.73,2.09,0.00,162962.00
q222000,0.02,950.56,0.00,32.24,48.15,1.55,1.00,11.48,355.96,2.10,0.00,163684.00
q223000,0.02,954.20,0.00,32.45,48.20,1.56,1.00,11.58,356.92,2.10,0.00,164402.00
q224000,0.02,963.05,0.00,32.77,48.52,1.59,1.00,11.68,356.52,2.11,0.00,165134.00
q225000,0.02,977.05,0.00,33.17,48.37,1.60,1.00,11.79,355.40,2.12,0.00,165870.00
q226000,0.05,980.41,0.00,33.29,47.93,1.60,1.00,11.90,357.40,2.13,0.00,166627.00
q227000,0.02,987.14,0.00,33.63,48.34,1.63,1.00,12.00,356.83,2.14,0.00,167408.00
q228000,0.02,990.48,0.00,33.91,49.64,1.68,1.00,12.11,357.00,2.15,0.00,168156.00
q229000,0.05,1000.90,0.00,34.03,47.09,1.60,1.00,12.22,358.93,2.16,0.00,168897.00
q230000,0.02,1011.89,0.00,34.42,46.93,1.62,1.00,12.32,357.92,2.17,0.00,169616.00
q231000,0.03,1020.95,0.00,34.77,48.17,1.68,1.00,12.43,357.46,2.18,0.00,170338.00
q232000,0.02,1022.57,0.00,35.13,46.95,1.65,1.00,12.53,356.73,2.19,0.00,171094.00
q233000,0.02,1047.64,0.00,35.39,45.01,1.59,1.00,12.64,357.28,2.20,0.00,171845.00
q234000,0.02,1052.55,0.00,35.74,46.82,1.67,1.00,12.75,356.81,2.21,0.00,172589.00
q235000,0.02,1062.79,0.00,38.91,46.02,1.79,1.00,12.86,330.46,2.22,0.00,173331.00
q236000,0.02,1070.78,0.00,39.10,42.67,1.67,1.00,12.97,331.75,2.23,0.00,174087.00
q237000,0.02,1089.02,0.00,39.53,46.30,1.83,1.00,13.08,330.99,2.24,0.00,174806.00
q238000,0.02,1106.03,0.00,36.66,42.73,1.57,1.00,13.19,359.84,2.25,0.00,175545.00
q239000,0.02,1085.14,0.00,37.25,42.74,1.59,1.00,13.30,357.20,2.26,0.00,176279.00
q240000,0.05,1089.45,0.00,37.38,44.90,1.68,1.00,13.41,358.79,2.27,0.00,177049.00
q241000,0.02,1097.08,0.00,37.60,46.58,1.75,1.00,13.53,359.72,2.28,0.00,177812.00
q242000,0.02,1108.38,0.00,38.03,44.57,1.69,1.00,13.64,358.64,2.29,0.00,178544.00
q243000,0.02,1119.49,0.00,38.19,42.97,1.64,1.00,13.75,360.02,2.29,0.00,179230.00
q244000,0.05,1131.01,0.00,38.49,44.52,1.71,1.00,13.87,360.25,2.30,0.00,179960.00
q245000,0.02,1157.50,0.00,38.71,44.48,1.72,1.00,13.98,361.24,2.31,0.00,180671.00
q246000,0.05,1164.14,0.00,39.12,45.03,1.76,1.00,14.09,360.18,2.32,0.00,181393.00
q247000,0.02,1189.66,0.00,39.76,43.36,1.72,1.00,14.21,357.41,2.33,0.00,182125.00
q248000,0.05,1202.33,0.00,40.12,43.03,1.73,1.00,14.32,356.96,2.34,0.00,182857.00
q249000,0.02,1211.04,0.00,40.45,43.39,1.75,1.00,14.44,356.91,2.35,0.00,183573.00
q250000,0.05,1220.11,0.00,40.80,42.69,1.74,1.00,14.56,356.80,2.36,0.00,184314.00
q251000,0.02,1218.59,0.00,41.04,44.25,1.82,1.00,14.67,357.43,2.37,0.00,185056.00
q252000,0.02,1214.77,0.00,41.32,42.79,1.77,1.00,14.79,357.95,2.38,0.00,185787.00
q253000,0.02,1236.58,0.00,41.52,42.58,1.77,1.00,14.91,359.12,2.39,0.00,186518.00
q254000,0.02,1252.18,0.00,41.72,45.28,1.89,1.00,15.02,360.09,2.40,0.00,187249.00
q255000,0.02,1293.07,0.00,42.15,42.54,1.79,1.00,15.14,359.26,2.41,0.00,187994.00
q256000,0.05,1289.36,0.00,51.93,42.98,2.23,1.00,15.26,293.81,2.42,0.00,188711.00
q257000,0.02,1295.38,0.00,46.27,44.81,2.07,1.00,15.38,332.40,2.43,0.00,189441.00
q258000,0.02,1304.79,0.00,53.25,45.41,2.42,1.00,15.50,291.14,2.44,0.00,190186.00
q259000,0.02,1297.66,0.00,43.46,42.87,1.86,1.00,15.62,359.39,2.44,0.00,190932.00
q260000,0.03,1307.44,0.00,43.87,45.02,1.98,1.00,15.74,358.86,2.45,0.00,191679.00
q261000,0.05,1315.22,0.00,44.20,42.47,1.88,1.00,15.87,359.03,2.46,0.00,192431.00
q262000,0.05,1342.78,0.00,44.15,45.44,2.01,1.00,15.98,362.02,2.47,0.00,193113.00
q263000,0.02,1355.39,0.00,44.85,45.29,2.03,1.00,16.11,359.19,2.48,0.00,193843.00
q264000,0.05,1375.03,0.00,45.27,43.95,1.99,1.00,16.23,358.43,2.49,0.00,194543.00
q265000,0.06,1377.81,0.00,45.72,47.61,2.18,1.00,16.35,357.73,2.50,0.00,195276.00
q266000,0.02,1368.23,0.00,45.69,44.42,2.03,1.00,16.48,360.71,2.51,0.00,196029.00
q267000,0.06,1381.24,0.00,45.99,43.34,1.99,1.00,16.60,360.90,2.52,0.00,196747.00
q268000,0.05,1409.43,0.00,46.23,43.27,2.00,1.00,16.73,361.82,2.53,0.00,197541.00
q269000,0.02,1434.20,0.00,47.05,43.63,2.05,1.00,16.86,358.22,2.54,0.00,198261.00
q270000,0.02,1429.23,0.00,47.34,43.13,2.04,1.00,16.98,358.62,2.55,0.00,198995.00
q271000,0.05,1450.68,0.00,47.63,44.59,2.12,1.00,17.10,359.12,2.56,0.00,199731.00
q272000,0.05,1464.18,0.00,48.01,43.73,2.10,1.00,17.23,358.81,2.57,0.00,200434.00
q273000,0.02,1476.06,0.00,48.36,43.19,2.09,1.00,17.36,358.92,2.58,0.00,201154.00
q274000,0.02,1493.31,0.00,48.73,42.90,2.09,1.00,17.49,358.85,2.58,0.00,201886.00
q275000,0.05,1487.51,0.00,49.05,43.25,2.12,1.00,17.61,359.03,2.60,0.00,202665.00
q276000,0.05,1492.37,0.00,49.17,43.82,2.15,1.00,17.74,360.79,2.60,0.00,203403.00
q277000,0.02,1503.40,0.00,49.60,48.30,2.40,1.00,17.87,360.30,2.61,0.00,204149.00
q278000,0.02,1517.58,0.00,54.24,45.39,2.46,1.00,18.00,331.78,2.62,0.00,204885.00
q279000,0.05,1524.08,0.00,54.45,44.47,2.42,1.00,18.13,332.93,2.63,0.00,205659.00
q280000,0.05,1533.78,0.00,50.72,43.77,2.22,1.00,18.25,359.88,2.64,0.00,206411.00
q281000,0.02,1527.69,0.00,51.09,43.58,2.23,1.00,18.39,359.93,2.65,0.00,207125.00
q282000,0.02,1549.50,0.00,51.50,45.48,2.34,1.00,18.52,359.63,2.66,0.00,207849.00
q283000,0.02,1560.25,0.00,51.76,43.21,2.24,1.00,18.65,360.25,2.67,0.00,208590.00
q284000,0.05,1577.35,0.00,52.32,46.89,2.45,1.00,18.78,358.99,2.68,0.00,209302.00
q285000,0.05,1588.07,0.00,52.38,44.75,2.34,1.00,18.92,361.22,2.69,0.00,210036.00
q286000,0.05,1629.65,0.00,52.83,47.45,2.51,1.00,19.05,360.56,2.70,0.00,210811.00
q287000,0.02,1632.12,0.00,53.41,45.80,2.45,1.00,19.18,359.19,2.71,0.00,211575.00
q288000,0.02,1649.64,0.00,53.85,47.03,2.53,1.00,19.31,358.62,2.72,0.00,212317.00
q289000,0.02,1689.00,0.00,54.09,45.74,2.47,1.00,19.45,359.60,2.73,0.00,213052.00
q290000,0.02,1658.28,0.00,54.45,47.86,2.61,1.00,19.59,359.73,2.74,0.00,213770.00
q291000,0.02,1689.53,0.00,55.24,43.06,2.38,1.00,19.72,356.95,2.75,0.00,214494.00
q292000,0.05,1698.20,0.00,55.21,43.66,2.41,1.00,19.86,359.63,2.76,0.00,215230.00
q293000,0.05,1727.00,0.00,55.59,45.93,2.55,1.00,20.00,359.70,2.77,0.00,215987.00
q294000,0.05,1719.14,0.00,55.64,46.59,2.59,1.00,20.13,361.71,2.77,0.00,216745.00
q295000,0.05,1711.13,0.00,55.86,44.73,2.50,1.00,20.27,362.80,2.79,0.00,217495.00
q296000,0.05,1724.40,0.00,56.68,45.45,2.58,1.00,20.40,359.93,2.79,0.00,218217.00
q297000,0.05,1716.39,0.00,57.01,45.78,2.61,1.00,20.54,360.28,2.80,0.00,218972.00
q298000,0.05,1733.04,0.00,57.54,43.35,2.49,1.00,20.68,359.43,2.81,0.00,219691.00
q299000,0.06,1739.73,0.00,71.42,46.97,3.35,1.00,20.82,291.48,2.82,0.00,220467.00
q300000,0.05,1780.31,0.00,62.94,47.48,2.99,1.00,20.96,333.02,2.83,0.00,221229.00
