Circuit,Initial time,Schedule time,Transfer time,Simulation time,Power consumption,Energy consumption,Tableau partitions,Tableau memory,Tableau step speed,Circuit memory,Average of parallel gates,Clifford gates
q375000,0.02,3568.44,0.00,136.33,46.54,6.34,2.00,22358.45,328011.52,3.45,264620.00,264620.00
q376000,0.06,3558.28,0.00,135.84,49.55,6.73,2.00,22473.05,330877.88,3.46,265349.00,265349.00
q377000,0.06,3626.21,0.00,137.29,47.35,6.50,2.00,22591.78,329105.86,3.47,266041.00,266041.00
q378000,0.06,3648.75,0.00,140.19,53.61,7.52,2.00,22716.60,324080.33,3.48,266762.00,266762.00
q379000,0.05,3701.46,0.00,141.26,47.70,6.74,2.00,22832.12,323263.80,3.49,267474.00,267474.00
q380000,0.02,3686.61,0.00,138.59,50.35,6.98,2.00,22957.59,331298.99,3.50,268194.00,268194.00
q381000,0.06,3664.41,0.00,151.99,48.38,7.35,3.00,15385.06,303675.66,3.50,268926.00,268926.00
q382000,0.08,3723.49,0.00,153.22,50.57,7.75,3.00,15464.63,302786.76,3.51,269601.00,269601.00
q383000,0.05,3731.42,0.00,154.07,51.82,7.98,3.00,15546.99,302733.79,3.52,270308.00,270308.00
q384000,0.05,3797.86,0.00,153.22,52.34,8.02,3.00,15626.97,305963.31,3.53,271027.00,271027.00
q385000,0.05,3972.09,0.00,154.96,50.14,7.77,3.00,15709.77,304135.81,3.54,271757.00,271757.00
q386000,0.06,3882.23,0.00,155.19,54.23,8.42,3.00,15792.79,305297.61,3.55,272460.00,272460.00
q387000,0.06,3762.89,0.00,156.62,48.92,7.66,3.00,15867.49,303929.30,3.56,273198.00,273198.00
q388000,0.06,3979.97,0.00,157.51,56.37,8.88,3.00,15956.84,303928.27,3.57,273916.00,273916.00
q389000,0.06,3896.01,0.00,157.50,51.88,8.17,3.00,16040.51,305530.58,3.58,274592.00,274592.00
q390000,0.09,3984.46,0.00,157.68,47.64,7.51,3.00,16121.75,306725.46,3.59,275292.00,275292.00
q391000,0.06,4007.97,0.00,159.69,51.71,8.26,3.00,16199.87,304346.98,3.60,276002.00,276002.00
q392000,0.09,4069.89,0.00,160.99,50.16,8.08,3.00,16281.51,303406.91,3.61,276710.00,276710.00
q393000,0.05,3937.02,0.00,160.83,55.80,8.98,3.00,16366.03,305276.06,3.62,277404.00,277404.00
q394000,0.06,3999.62,0.00,161.22,50.28,8.11,3.00,16456.77,306236.05,3.62,278128.00,278128.00
q395000,0.03,4030.01,0.00,161.97,50.25,8.14,3.00,16533.03,306216.40,3.63,278833.00,278833.00
q396000,0.08,4078.16,0.00,163.97,51.61,8.46,3.00,16618.19,304038.70,3.64,279532.00,279532.00
q397000,0.05,4104.37,0.00,163.98,48.86,8.01,3.00,16703.56,305597.80,3.65,280241.00,280241.00
q398000,0.02,4038.75,0.00,165.57,56.88,9.42,3.00,16786.46,304155.88,3.66,280941.00,280941.00
q399000,0.08,4194.38,0.00,165.26,49.13,8.12,3.00,16872.27,306289.66,3.67,281629.00,281629.00
q400000,0.06,4205.97,0.00,167.03,53.03,8.86,3.00,16955.59,304528.60,3.68,282352.00,282352.00
