Circuit,Initial time,Schedule time,Transfer time,Simulation time,Power consumption,Energy consumption,Tableau partitions,Tableau memory,Tableau step speed,Circuit memory,Average of parallel gates,Clifford gates
q207000,0.05,1008.99,0.00,27.48,45.26,1.24,1.00,9.98,363.26,1.91,0.00,146162.00
q208000,0.02,1018.00,0.00,27.59,44.06,1.22,1.00,10.07,365.13,1.91,0.00,146865.00
q209000,0.03,1029.05,0.00,28.20,44.80,1.26,1.00,10.17,360.73,1.92,0.00,147589.00
q210000,0.02,1038.05,0.00,28.38,45.65,1.30,1.00,10.27,362.02,1.93,0.00,148323.00
q211000,0.06,1043.55,0.00,28.87,42.10,1.22,1.00,10.37,359.07,1.94,0.00,149045.00
q212000,0.02,1056.66,0.00,28.72,43.48,1.25,1.00,10.47,364.53,1.95,0.00,149735.00
q213000,0.02,1068.94,0.00,29.37,40.07,1.18,1.00,10.57,359.83,1.96,0.00,150406.00
q214000,0.02,1079.35,0.00,32.42,42.18,1.37,1.00,10.66,328.96,1.97,0.00,151116.00
q215000,0.02,1089.97,0.00,36.90,42.82,1.58,1.00,10.77,291.75,1.98,0.00,151794.00
q216000,0.02,1102.92,0.00,29.81,41.55,1.24,1.00,10.86,364.36,1.99,0.00,152506.00
q217000,0.05,1111.10,0.00,30.38,41.79,1.27,1.00,10.97,361.01,2.00,0.00,153207.00
q218000,0.05,1126.85,0.00,30.24,42.36,1.28,1.00,11.07,366.10,2.01,0.00,153925.00
q219000,0.02,1136.35,0.00,30.92,41.44,1.28,1.00,11.17,361.22,2.02,0.00,154631.00
q220000,0.05,1147.84,0.00,31.03,40.88,1.27,1.00,11.27,363.22,2.02,0.00,155350.00
q221000,0.02,1160.50,0.00,31.40,39.76,1.25,1.00,11.38,362.34,2.03,0.00,156038.00
q222000,0.05,1176.56,0.00,31.59,40.99,1.29,1.00,11.48,363.26,2.04,0.00,156756.00
q223000,0.02,1175.69,0.00,31.90,39.90,1.27,1.00,11.58,363.13,2.05,0.00,157482.00
q224000,0.05,1184.53,0.00,32.31,40.09,1.29,1.00,11.68,361.59,2.06,0.00,158212.00
q225000,0.02,1197.58,0.00,32.55,40.09,1.30,1.00,11.79,362.19,2.07,0.00,158903.00
q226000,0.06,1209.94,0.00,32.95,40.29,1.33,1.00,11.90,361.02,2.08,0.00,159599.00
q227000,0.02,1219.77,0.00,32.80,41.25,1.35,1.00,12.00,365.75,2.09,0.00,160308.00
q228000,0.05,1231.67,0.00,33.36,40.74,1.36,1.00,12.11,362.92,2.10,0.00,160999.00
q229000,0.02,1243.15,0.00,33.28,40.86,1.36,1.00,12.22,367.09,2.11,0.00,161705.00
q230000,0.05,1253.73,0.00,34.04,40.26,1.37,1.00,12.32,361.85,2.12,0.00,162400.00
q231000,0.02,1270.55,0.00,33.95,42.70,1.45,1.00,12.43,366.03,2.12,0.00,163078.00
q232000,0.02,1281.23,0.00,34.48,40.21,1.39,1.00,12.53,363.44,2.13,0.00,163779.00
q233000,0.02,1291.97,0.00,34.62,40.35,1.40,1.00,12.64,365.17,2.14,0.00,164476.00
q234000,0.06,1305.07,0.00,35.08,42.12,1.48,1.00,12.75,363.56,2.15,0.00,165199.00
q235000,0.05,1316.97,0.00,38.90,40.35,1.57,1.00,12.86,330.59,2.16,0.00,165914.00
q236000,0.03,1313.69,0.00,39.18,41.92,1.64,1.00,12.97,331.06,2.17,0.00,166654.00
q237000,0.06,1336.41,0.00,39.52,42.04,1.66,1.00,13.08,331.10,2.18,0.00,167361.00
q238000,0.02,1352.61,0.00,36.04,40.38,1.46,1.00,13.19,366.03,2.19,0.00,168069.00
q239000,0.03,1383.28,0.00,36.50,44.08,1.61,1.00,13.30,364.48,2.20,0.00,168763.00
q240000,0.02,1398.56,0.00,36.58,42.91,1.57,1.00,13.41,366.61,2.21,0.00,169480.00
q241000,0.06,1411.94,0.00,37.26,40.10,1.49,1.00,13.53,362.98,2.22,0.00,170176.00
q242000,0.03,1424.75,0.00,37.37,40.13,1.50,1.00,13.64,365.03,2.23,0.00,170843.00
q243000,0.02,1437.06,0.00,37.71,40.26,1.52,1.00,13.75,364.57,2.24,0.00,171542.00
q244000,0.05,1450.61,0.00,37.83,42.07,1.59,1.00,13.87,366.55,2.25,0.00,172239.00
q245000,0.03,1463.63,0.00,38.55,41.41,1.60,1.00,13.98,362.67,2.25,0.00,172918.00
q246000,0.03,1477.39,0.00,38.61,42.42,1.64,1.00,14.09,364.98,2.26,0.00,173625.00
q247000,0.03,1488.09,0.00,39.18,40.02,1.57,1.00,14.21,362.69,2.27,0.00,174335.00
q248000,0.05,1490.09,0.00,39.32,42.43,1.67,1.00,14.32,364.20,2.28,0.00,175063.00
q249000,0.05,1490.38,0.00,39.60,44.76,1.77,1.00,14.44,364.62,2.29,0.00,175737.00
q250000,0.02,1501.04,0.00,39.97,42.57,1.70,1.00,14.56,364.17,2.30,0.00,176445.00
q251000,0.05,1511.09,0.00,40.08,39.80,1.60,1.00,14.67,366.02,2.31,0.00,177148.00
q252000,0.02,1525.00,0.00,40.80,42.27,1.73,1.00,14.79,362.47,2.32,0.00,177849.00
q253000,0.05,1540.84,0.00,40.95,39.94,1.64,1.00,14.91,364.13,2.33,0.00,178555.00
q254000,0.02,1565.07,0.00,41.61,41.86,1.74,1.00,15.02,361.05,2.34,0.00,179260.00
q255000,0.02,1569.27,0.00,41.38,42.26,1.75,1.00,15.14,365.96,2.35,0.00,179973.00
q256000,0.05,1586.46,0.00,51.29,42.68,2.19,1.00,15.26,297.50,2.35,0.00,180643.00
q257000,0.03,1605.68,0.00,46.69,41.29,1.93,1.00,15.38,329.43,2.36,0.00,181325.00
q258000,0.05,1610.05,0.00,53.13,40.78,2.17,1.00,15.50,291.80,2.37,0.00,182051.00
q259000,0.05,1624.35,0.00,42.73,41.28,1.76,1.00,15.62,365.51,2.38,0.00,182749.00
q260000,0.02,1638.17,0.00,43.73,40.01,1.75,1.00,15.74,360.01,2.39,0.00,183435.00
q261000,0.05,1651.09,0.00,43.43,42.30,1.84,1.00,15.87,365.40,2.40,0.00,184135.00
q262000,0.05,1682.17,0.00,44.06,39.92,1.76,1.00,15.98,362.75,2.41,0.00,184857.00
q263000,0.03,1680.52,0.00,44.50,40.10,1.78,1.00,16.11,361.97,2.42,0.00,185557.00
q264000,0.02,1691.84,0.00,44.66,39.92,1.78,1.00,16.23,363.39,2.43,0.00,186275.00
q265000,0.02,1704.19,0.00,45.21,43.14,1.95,1.00,16.35,361.75,2.44,0.00,186981.00
q266000,0.06,1695.06,0.00,45.69,41.64,1.90,1.00,16.48,360.71,2.45,0.00,187663.00
q267000,0.05,1722.70,0.00,46.16,40.78,1.88,1.00,16.60,359.56,2.46,0.00,188398.00
q268000,0.02,1736.65,0.00,46.45,40.42,1.88,1.00,16.73,360.09,2.46,0.00,189096.00
q269000,0.05,1758.01,0.00,46.96,43.97,2.06,1.00,16.86,358.92,2.47,0.00,189800.00
q270000,0.05,1782.80,0.00,46.47,41.98,1.95,1.00,16.98,365.26,2.48,0.00,190502.00
q271000,0.02,1789.89,0.00,47.43,41.25,1.96,1.00,17.10,360.62,2.49,0.00,191194.00
q272000,0.05,1809.66,0.00,47.68,42.00,2.00,1.00,17.23,361.25,2.50,0.00,191892.00
q273000,0.05,1820.48,0.00,48.37,40.05,1.94,1.00,17.36,358.82,2.51,0.00,192595.00
q274000,0.02,1833.92,0.00,48.28,39.81,1.92,1.00,17.49,362.17,2.52,0.00,193277.00
q275000,0.03,1854.87,0.00,48.94,39.81,1.95,1.00,17.61,359.84,2.53,0.00,193982.00
q276000,0.02,1864.01,0.00,48.92,41.38,2.02,1.00,17.74,362.66,2.54,0.00,194664.00
q277000,0.02,1874.31,0.00,49.89,43.21,2.16,1.00,17.87,358.21,2.55,0.00,195383.00
q278000,0.03,1890.86,0.00,55.35,40.50,2.24,1.00,18.00,325.11,2.56,0.00,196084.00
q279000,0.07,1907.20,0.00,55.64,44.26,2.46,1.00,18.13,325.80,2.57,0.00,196784.00
q280000,0.06,1917.06,0.00,49.88,41.74,2.08,1.00,18.25,365.99,2.58,0.00,197478.00
q281000,0.04,1930.18,0.00,50.84,41.15,2.09,1.00,18.39,361.69,2.58,0.00,198140.00
q282000,0.05,1966.00,0.00,51.61,43.12,2.23,1.00,18.52,358.88,2.59,0.00,198861.00
q283000,0.02,1973.43,0.00,51.67,43.12,2.23,1.00,18.65,360.90,2.60,0.00,199551.00
q284000,0.05,1976.02,0.00,52.62,41.83,2.20,1.00,18.78,356.99,2.61,0.00,200258.00
q285000,0.02,1993.08,0.00,52.32,39.77,2.08,1.00,18.92,361.61,2.62,0.00,200949.00
q286000,0.05,2007.25,0.00,53.14,41.75,2.22,1.00,19.05,358.45,2.63,0.00,201671.00
q287000,0.08,2025.60,0.00,52.73,42.46,2.24,1.00,19.18,363.77,2.64,0.00,202381.00
q288000,0.02,2040.25,0.00,53.95,42.32,2.28,1.00,19.31,357.93,2.65,0.00,203107.00
q289000,0.04,2054.88,0.00,54.18,39.78,2.16,1.00,19.45,358.98,2.66,0.00,203806.00
q290000,0.05,2071.16,0.00,54.72,39.98,2.19,1.00,19.59,357.97,2.67,0.00,204499.00
q291000,0.05,2087.84,0.00,54.81,43.37,2.38,1.00,19.72,359.76,2.68,0.00,205211.00
q292000,0.02,2092.48,0.00,54.81,41.96,2.30,1.00,19.86,362.26,2.69,0.00,205916.00
q293000,0.02,2104.44,0.00,55.33,41.83,2.31,1.00,20.00,361.38,2.69,0.00,206617.00
q294000,0.05,2132.07,0.00,55.84,39.91,2.23,1.00,20.13,360.47,2.70,0.00,207333.00
q295000,0.05,2138.01,0.00,56.42,41.99,2.37,1.00,20.27,359.22,2.71,0.00,208040.00
q296000,0.05,2153.29,0.00,56.21,40.35,2.27,1.00,20.40,362.95,2.72,0.00,208738.00
q297000,0.02,2169.95,0.00,57.48,41.31,2.37,1.00,20.54,357.34,2.73,0.00,209423.00
q298000,0.05,2190.06,0.00,56.94,40.01,2.28,1.00,20.68,363.26,2.74,0.00,210127.00
q299000,0.06,2203.67,0.00,71.25,41.29,2.94,1.00,20.82,292.17,2.75,0.00,210817.00
q300000,0.05,2219.44,0.00,63.82,40.42,2.58,1.00,20.96,328.42,2.76,0.00,211527.00
